pupid,insample,weight,BMI,T_avgtest96,T_buda,T_demeaned_popT_6k,T_female_baseline,T_pup_pop,T_saturation_dm,T_std98_base,T_zoneidI2,T_zoneidI3,T_zoneidI4,T_zoneidI5,T_zoneidI6,T_zoneidI7,T_zoneidI8,age_older,avgtest96,buda,cash_crop,cash_crop_FULL,cognitive_EngVocab_normalized,cost_sharing,demeaned_pop12_6km,demeaned_popT_1km,demeaned_popT_2km,demeaned_popT_3km,demeaned_popT_4km,demeaned_popT_5km,demeaned_popT_6k,demeaned_popT_7km,demeaned_popT_36k,demeaned_popT_69k,earnings_nonag_total_ALL,emp,emp_hrs7_total,emp_hrs7_total_ALL,emp_hrs7_total_pos,emp_salary_total,farmhrs2_ALL,farmhrs2_pos,farmwork2,female_baseline,gender_age_base_I1,gender_age_base_I2,gender_age_base_I3,gender_age_base_I4,gender_age_base_I5,gender_age_base_I6,gender_age_base_I7,gender_age_base_I8,gender_age_base_I9,gender_age_base_I10,gender_age_base_I11,gender_age_base_I12,gender_age_base_I13,gender_age_base_I14,gender_age_base_I15,gender_age_base_I16,gender_age_base_I17,gender_age_base_I18,gender_age_base_I19,gender_age_base_I20,gender_age_base_I21,gender_age_base_I22,gender_age_base_I23,gender_age_base_I24,gender_age_base_I25,gender_age_base_I26,gender_age_base_I27,gender_age_base_I28,gender_age_base_I29,gender_age_base_I30,gender_age_base_I31,general_health,grp3,height,high_standard,industry1,industry1_ALL,industry2,industry2_ALL,industry3,industry3_ALL,industry4,industry4_ALL,industry5,industry5_ALL,industry6,industry6_ALL,industry7,industry7_ALL,industry8,industry8_ALL,industry9,industry9_ALL,industry10,industry10_ALL,industry11,industry11_ALL,industry12,industry12_ALL,industry13,industry13_ALL,industry14,industry14_ALL,industry15,industry15_ALL,industry16,industry16_ALL,industry17,industry17_ALL,industry18,industry18_ALL,industry19,industry19_ALL,industry20,insample_edu_matrix,intensive,ln_emp_salary_total,ln_emp_salary_total_2007,ln_emp_salary_total_trimmed,ln_selfemp_profits30_total_cal,ln_wage_10hrs,month_interviewI2,month_interviewI3,month_interviewI4,month_interviewI5,month_interviewI6,month_interviewI7,month_interviewI8,month_interviewI9,month_interviewI10,month_interviewI11,month_interviewI12,num_meals_yesterday,out_of_school,passed_primary_exam,pc_ttl_cnsmp_avg_df_usd,primary_industry_self_indicator,psdpsch98,pup_pop,ravensB_normalized,repeat_somept,residence_outbusia,s2_age98_klps,s3_district_city,s5_attendPsch1999,s5_attendPsch2000,s5_attendPsch2001,s5_attendPsch2002,s5_attendPsch2003,s5_attendPsch2004,s5_attendPsch2005,s5_attendPsch2006,s5_attendPsch2007,s5_attendSsch1999,s5_attendSsch2000,s5_attendSsch2001,s5_attendSsch2002,s5_attendSsch2003,s5_attendSsch2004,s5_attendSsch2005,s5_attendSsch2006,s5_attendSsch2007,s5_attend_secsch_2007,s5_attendsch1999,s5_attendsch2000,s5_attendsch2001,s5_attendsch2002,s5_attendsch2003,s5_attendsch2004,s5_attendsch2005,s5_attendsch2006,s5_attendsch2007,s5_attendsch_survey,s5_highstd2007,s16_1_10poorhealth,saturation36k_dm,saturation69k_dm,saturation_1km_dm,saturation_2km_dm,saturation_3km_dm,saturation_4km_dm,saturation_5km_dm,saturation_6km_dm,saturation_7km_dm,saturation_dm,saturation_dm_sq,selfemp,selfemp_employees_total,selfemp_hrs7_total,selfemp_hrs7_total_ALL,selfemp_hrs7_total_pos,selfemp_profits30_total,selfemp_profits30_total_cal,selfemp_profits30_tott5,std98_base,std98_base_I2,std98_base_I3,std98_base_I4,std98_base_I5,std98_base_I6,total_hours,total_hours_positive,total_years_enrolledP,total_years_enrolledS,totpar,totpar98,totprs98,totyrs_enrolled,treatment,treatment_5kmlake,treatment_gender,treatment_geohelmith,treatment_high_std,treatment_worm,wave2,within_5km_lake,worked_emp_hours,worked_farm_hours,worked_hours,worked_self_hours,z_geohelmith1998_demeaned,z_inf98,zoneidI2,zoneidI3,zoneidI4,zoneidI5,zoneidI6,zoneidI7,zoneidI8
1083009,1,2.8888888,21.529091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.26942801,1,,0,.88089031,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,164.7,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,3,0,1,,,108,.53100002,1.5896475,0,1,13,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,13,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,5,0,0,1,0,0,0,,3,4,3.8333333,1,5,9,0,0,0,0,0,0,0,1,0,0,0,0,.18401366,.14486703,0,0,1,0,0,0,0
1083010,1,3.5555556,21.349947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,-.020372326,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,162.10001,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,1,0,0,0,0,0,0,0,0,2,1,1,,,108,.53100002,-.13192925,0,0,12,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,7,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,4,0,1,0,0,0,0,,4,0,3.1666665,1,5,5,0,0,0,0,0,0,1,1,0,0,0,0,.18401366,.14486703,0,0,1,0,0,0,0
1083013,1,3.5555556,18.704227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.26942801,1,0,0,-1.301716,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176.7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,8.2940493,,,,0,0,0,0,0,0,0,1,0,0,0,2,1,0,,,108,.53100002,-.13192925,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,4,0,1,0,0,0,3,3,1,0,.9333334,.60000002,3,2,0,0,0,0,0,0,1,1,0,1,1,0,.18401366,.14486703,0,0,1,0,0,0,0
1083023,1,1.5555556,20.720659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.26942801,1,0,0,-1.6069781,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,5000,0,,0,,,16,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,172,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,2,1,0,,Fishing,108,.53100002,-2.1678383,1,0,16,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,1,2,37,37,37,5000,-10500,5000,5,0,0,1,0,0,53,53,4,0,2.1666667,1,5,5,0,0,0,0,0,0,0,1,0,1,1,1,.18401366,.14486703,0,0,1,0,0,0,0
1083032,1,2.8888888,19.694214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,-.45873111,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,177,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,1,0,2,1,0,,,108,.53100002,-.45989022,1,0,11,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,8,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,5,0,0,1,0,0,2,2,4,0,2.6666667,1,4,5,0,0,0,0,0,0,1,1,0,1,1,0,.18401366,.14486703,0,0,1,0,0,0,0
1083040,1,3.5555556,22.761051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.26942801,1,,0,-.56951958,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,3000,1,30,30,30,3000,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,170.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0063677,8.0063677,8.0063677,,3.2188759,0,0,0,0,0,0,0,1,0,0,0,2,1,0,,,108,.53100002,-.46913269,1,1,14,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,4,0,1,0,0,0,30,30,6,0,3.8333333,1,5,7,0,0,0,0,0,0,1,1,1,0,1,0,.18401366,.14486703,0,0,1,0,0,0,0
1083203,1,3.5555556,19.240702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.26942801,1,,0,-1.4847651,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,1200,1,15,15,15,1200,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0900769,7.0900769,7.0900769,,2.9957323,0,0,0,0,0,0,0,0,0,0,0,3,1,1,,,108,.53100002,-1.8179466,1,0,13,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,14,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,4,0,1,0,0,0,15,15,4,0,3.1333332,.80000001,4,5,0,0,0,0,0,0,1,1,1,0,1,0,.18401366,.14486703,0,0,1,0,0,0,0
1083210,1,3.5555556,21.768574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.26942801,1,,0,-1.6678141,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162.10001,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,108,.53100002,-.80633616,0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,7,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,4,0,1,0,0,0,0,,1,0,1.3333334,1,5,2,0,0,0,0,0,0,1,1,0,0,0,0,.18401366,.14486703,0,0,1,0,0,0,0
1083215,1,3.5555556,17.174232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,-1.1186669,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,3000,0,,0,,,18,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,158.60001,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,9.2103405,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,Retail & Wholesale trade,108,.53100002,-1.1435395,0,0,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7,2,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,1,0,28,28,28,3000,10000,3000,4,0,1,0,0,0,46,46,3,0,3.8333333,1,4,4,0,0,0,0,0,0,1,1,0,1,1,1,.18401366,.14486703,0,0,1,0,0,0,0
1083219,1,13.831112,20.413246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,,0,1.2609713,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,171.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,0,0,0,0,0,0,0,0,0,1,0,3,1,0,,,108,.53100002,1.2168846,1,1,9,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,11,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,4,0,1,0,0,0,0,,5,3,3.5,1,5,9,0,0,0,0,0,0,1,1,0,0,0,0,.18401366,.14486703,0,0,1,0,0,0,0
1083305,1,3.5555556,23.683359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,.89487308,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,172.89999,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,1,0,0,0,0,0,0,2,0,1,,,108,.53100002,.20527421,1,0,10,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,4,0,1,0,0,0,0,,6,3,3.75,1,5,10,0,0,0,0,0,0,0,1,0,0,0,0,.18401366,.14486703,0,0,1,0,0,0,0
1083605,1,2.7777777,21.330887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,.29775685,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,,108,.53100002,-.11966854,1,0,11,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,10,5,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,3,1,0,0,0,0,4,4,7,2,3.1666667,1,5,10,0,0,0,0,0,0,1,1,0,1,1,0,.18401366,.14486703,0,0,1,0,0,0,0
1083608,1,1.3333334,24.580389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,.87313646,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,176.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,1,0,0,0,0,0,0,0,3,0,1,,,108,.53100002,1.3792484,1,0,8,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,3,1,0,0,0,0,0,,6,3,3.8,1,5,10,0,0,0,0,0,0,0,1,0,0,0,0,.18401366,.14486703,0,0,1,0,0,0,0
1083611,1,2.7777777,21.587103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,.87313646,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,168.10001,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,1,0,0,0,0,0,0,0,2,0,1,,,108,.53100002,1.0045191,1,0,11,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,3,1,0,0,0,0,0,,6,3,3,1,5,10,0,0,0,0,0,0,0,1,0,0,0,0,.18401366,.14486703,0,0,1,0,0,0,0
1083612,1,2.7777777,20.337763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,.29775685,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,1000,1,7,7,7,1000,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,174.60001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.9077554,6.9077554,6.9077554,,,1,0,0,0,0,0,0,0,0,0,0,3,1,1,,,108,.53100002,-1.2438562,1,0,10,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,3,1,0,0,0,0,7,7,6,0,2.5,1,5,7,0,0,0,0,0,0,1,1,1,0,1,0,.18401366,.14486703,0,0,1,0,0,0,0
1083613,1,2.7777777,20.515371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,,0,-1.2365888,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,3000,1,52,52,52,3000,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176.89999,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0063677,8.0063677,8.0063677,,2.6688294,0,0,0,0,0,0,0,1,0,0,0,3,1,0,,,108,.53100002,1.3792484,0,1,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8,7,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,3,1,0,0,0,0,52,52,3,0,3.5,1,5,4,0,0,0,0,0,0,1,1,1,0,1,0,.18401366,.14486703,0,0,1,0,0,0,0
1083618,1,5.186667,21.420059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,1.6403093,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,168.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,0,0,0,0,0,0,0,0,0,1,0,2,1,0,,,108,.53100002,1.3792484,0,1,10,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,10,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,3,1,0,0,0,0,4,4,5,2,0,0,0,8,0,0,0,0,0,0,1,1,0,1,1,0,.18401366,.14486703,0,0,1,0,0,0,0
1083620,1,1.3333334,21.650249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,1.0649297,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,164.8,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,3,0,1,,,108,.53100002,.25506067,0,0,11,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,9,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,3,1,0,0,0,0,0,,5,1,1.75,.75,3,7,0,0,0,0,0,0,1,1,0,0,0,0,.18401366,.14486703,0,0,1,0,0,0,0
1083621,1,1.3333334,23.087543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,-1.6201752,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,160.39999,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,1,0,0,0,0,0,0,0,0,3,1,0,,,108,.53100002,-1.6185855,1,0,11,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,1,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,3,1,0,0,0,0,0,,5,0,3.6666667,1,5,6,0,0,0,0,0,0,0,1,0,0,0,0,.18401366,.14486703,0,0,1,0,0,0,0
1083701,1,2.7777777,23.692501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.26942801,1,0,0,-.27762276,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,0,0,,0,,,20,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172.5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,,,108,.53100002,-.49439779,1,0,11,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,4,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,0,,,0,,,,,3,1,0,0,0,0,20,20,6,0,2.5,,0,7,0,0,0,0,0,0,1,1,0,1,1,0,.18401366,.14486703,0,0,1,0,0,0,0
1084004,1,1.7777778,22.028873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.26942801,1,,0,.88395208,0,-1.8331938,-.041233175,-.38632825,-.64743227,-1.6828697,-2.647017,-2.6903679,-2.713196,-2.0429354,-.9581058,500,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,152.89999,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,6.2146082,,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,Retail & Wholesale trade,108,.53100002,.084535182,1,0,14,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,-.062065661,.26582667,-.080578193,-.37424996,.16907424,.13647497,.15931982,-.01078397,.082656026,-.01078403,.0001162953,1,0,49,49,49,500,500,500,6,0,0,0,1,0,49,49,4,0,1.8,.80000001,4,5,0,0,0,0,0,0,1,1,0,0,1,1,.18401366,.14486703,0,0,1,0,0,0,0
